"file_name","file_path","hash_md5","hash_sha1","hash_sha256","hash_sha384","hash_sha512","hash_ssdeep","signature_status","signature_status_message","signature_serial","signature_thumbprint","signature_issuer","signature_subject","meta_description","meta_original_filename","meta_product_name","meta_comments","meta_company_name","meta_file_version","meta_product_version","meta_language","meta_legal_copyright","meta_legal_trademarks","output","error","children"
"AppVClient.exe","C:\Windows\system32\AppVClient.exe","6D386C4567836ED0F6188419C653F46C","FBBBF818FE872F537CC6A453F726B5514591C37C","51E3B575FB7A4D6469D4217399118414C8F377A03FC7FEF715AF90612144DBD8","7CF52A43FF1DDF6CE8B2DA2657E452CC07D0668E884326D62AFA319536BCB66A432C86C02721960EADC55651D91E7355","037DD28D3FD02063E074347C64B8642A00308683B68B38708DA5410BA26B0FCB58CC28A04DD506DA393FAE13C3C33D827993CCEB988AB563A5343B9BA9B0D111","24576:DSXrvk0fpTNboKb1uNclDsaefhjKWN3mlt9NcGXWbDyLM6a6hpf2:Dwrvk08WNlwaahjKWNc9NcGXWfyL7LpO","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Microsoft Application Virtualization Client Service","AppVClient.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.3471 (rs1_release_1.191218-1729)","10.0.14393.3471","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"AppVDllSurrogate.exe","C:\Windows\system32\AppVDllSurrogate.exe","2F1282C7BF27495D921F702C81958F10","CEA6A8C6759014E1F3F36396D4137452F7369D8D","01A9FDC4BC9B4571EF8019569903893604053CCF5A639D65DEC5CE2A3AF4D5C0","7FC9622B9C963E0C3A58E98315A4CD1065704F78B771F8F8FA016C213990A7672294A1695E3F073074008FC68E040642","E4B7050515D1BDB5FC8D7066070478609498A81F43028F3086C3AA9B2C6ABFBF0835E1128306632D95CA1229375C36CA2E645E76C16B369DA97DD5ABFA6EBE1F","3072:tKHXk8OYtTt+8qFrrz7YLriqWGNU6gTLe7Thec7d77:t3YbZqFrrz7cWGNU6gTLep/N7","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Client DLL Surrogate Host","AppVDllSurrogate.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.3659 (rs1_release_1.200410-1813)","10.0.14393.3659","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"AppVNice.exe","C:\Windows\system32\AppVNice.exe","23AFC486E58A3841A015F2F45E34F781","73B7398DCF42D86BF58C7C2E8ADD6A35E4B42832","A4E48D641C9F227BD0C8F1BB90414655AD2C28D91E5D1D3A2FB0DE492983BFE5","3A5F5D46990E75B500A1B8593BA796F2B4050DED97C7D0E89BD4CFF224D31796E9571B822C4BF93463DED4802B1C4132","7DB14AFDD75FAA32CD02E062845B6D3B443828BD5CB91F8A1E26DA6513CD5252ABBC73C0FA2CE6427549BC2379D90FFACE6863E01C34490244F91EBB84BA105B","1536:wKYbc2+xsCvof6N/uYhjaPCbLqt/6QWSfKYbkkbsFDfSIT0nJ2QC7pFJan1ZQnBF:wncxsCR/hjbqhPWONU6ITLJJk16nBLR","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Microsoft Application Virtualization appvnice","appvnice.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.3659 (rs1_release_1.200410-1813)","10.0.14393.3659","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"AppVShNotify.exe","C:\Windows\system32\AppVShNotify.exe","DAFCE696CFDFEA5F622F16CC2376972B","66DCDA15B8A56E67929112BDC79AD81B38E66787","FEEDF7E94B5F6079F8154DBE53299D483246986AC06A64C7BE2AE63C3CBF55AC","419B84F18F5154C5D3B9F656D2EE151D8F58287775568A19E687960BCE2E108A15030649FC3E4094ED0C1F7EFDFAE171","E4C2E1F645870CE91D37CCC183AC449CA2D9A718E8EA1EBA63C0BA61D42F63FB6E5B86DE7F25AF3016C8760DD1596A95B4B83A69ED5B561F9FBF074A3F13E8D8","3072:k/ZPeVGFGmT0bbplXIP9rRnWwDyJLt6bWfNU6ITLn3CJ+eqGm41ArZKarG:k/ZqQ2/IP91ZDIhYWfNU6ITLnSvYdrZG","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Microsoft Application Virtualization Client Shell Notifier","AppVShNotify.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.3659 (rs1_release_1.200410-1813)","10.0.14393.3659","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"AppVStreamingUX.exe","C:\Windows\system32\AppVStreamingUX.exe","71F4D0AC9EB0985E1F01EB8FAFFE7220","9BFBA2FE9AA0C62E24F1728F7AC1840E6BC99B46","EE3F5047C9B9031A8FA2AC6AACA1B8CCA67F386A79EAF6FAC83AE82A2EFE2554","0F4C2B93F13BD2138BBFCBA65366D7A0A69EA2C6DB39F22D4777ECD3F66107EF7C78AD500665B4DAF13514350C5F4DCD","FF66942988074BCC322275DAC72BB561C161FD2B75E3E1BBB6D2343EF4035BEBC248BDE11843F199B88786C8305D784D6ADFF2510874840E5284697A001D3A19","3072:yXCLn5CZiLwhrwZ/kEUIXtrVjMqVVdmabWcONiHNp6ei/EzVHMqVVdmabWcONiHy:isC4whrwbCaqg6RcnCaqg6R8KD","0","Signature verified.","33000001733031072665B8B9B3000000000173","14590DC5C3AAF238FCFD7785B4B93F4071402C34","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US"," ","AppVStreamingUX.exe","Microsoft (R) Windows (R) Operating System",,"Microsoft Corporation","10.0.14393.0","10.0.14393.0","Language Neutral","Copyright (c) Microsoft Corporation. All rights reserved.",,,,
"ARP.EXE","C:\Windows\system32\ARP.EXE","1E065F9F13F4A59292BE9B2EC513D7A6","E785019523B22DBDEEA30179FB4FC80877B593A6","CCA1F962F9435330C556F07A1745D743AD7ACAD7561C4C79420B0BF16C8E1D0A","87AECC4A3D25EBF019CCADCE6B048B252F49CD21A281EEACE063E55EBB8B27FF86C31A98CFE673F5B7759870BA155D7A","019E96D0AB6A198EEB0351A5A4F169B6DDD8B8773B91C26930264D90D0CCE220A52414E5816F58F113D2683B408FD812ED140598896A6FD78455F480D1651CD8","384:IopBYhDEmOoFIXanzv2jWL7pU6O04mpIxEhTVIMSnh7mC37PuIub2LWSOmW:Io4hDEWniO7pU6O3u0nhTPutb/","0","Signature verified.","33000001733031072665B8B9B3000000000173","14590DC5C3AAF238FCFD7785B4B93F4071402C34","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","TCP/IP Arp Command","arp.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,"
Displays and modifies the IP-to-Physical address translation tables used by
address resolution protocol (ARP).

ARP -s inet_addr eth_addr [if_addr]
ARP -d inet_addr [if_addr]
ARP -a [inet_addr] [-N if_addr] [-v]

  -a            Displays current ARP entries by interrogating the current
                protocol data.  If inet_addr is specified, the IP and Physical
                addresses for only the specified computer are displayed.  If
                more than one network interface uses ARP, entries for each ARP
                table are displayed.
  -g            Same as -a.
  -v            Displays current ARP entries in verbose mode.  All invalid 
                entries and entries on the loop-back interface will be shown.
  inet_addr     Specifies an internet address.
  -N if_addr    Displays the ARP entries for the network interface specified
                by if_addr.
  -d            Deletes the host specified by inet_addr. inet_addr may be 
                wildcarded with * to delete all hosts.
  -s            Adds the host and associates the Internet address inet_addr
                with the Physical address eth_addr.  The Physical address is
                given as 6 hexadecimal bytes separated by hyphens. The entry
                is permanent.
  eth_addr      Specifies a physical address.
  if_addr       If present, this specifies the Internet address of the
                interface whose address translation table should be modified.
                If not present, the first applicable interface will be used.
Example:
  > arp -s 157.55.85.212   00-aa-00-62-c6-09  .... Adds a static entry.
  > arp -a                                    .... Displays the arp table.
",,
"at.exe","C:\Windows\system32\at.exe","8C4291D714DDDA7EF9786CB7686E8B20","FE26135A938F4058F60106346833D1C3A25E7479","A60D4E00E9DF07AC09C8C607239DB08BB7D167299572E4436A5B14CC2BF2AD26","A8B86C450DEB438E4D6D09FED78DAA31624B8EF21FAD67D9623EF4CC2C7039467EBEA2A3D38CBA7679FCAB24DF657CB0","86AF53290DF291DB062AA0C51F4EC968DDC1F7E802A2504190B3FE25296F687CC50B4EFF6D6C590582863B5EDC40C6CA1A66A9B994E6A687FE0622EC9CE03B1A","768:Cdagjj8+Dno7dR7gi8mAShL74iAeXuUjn/p:kWRxn8ZSiIug/p","0","Signature verified.","33000000BCE120FDD27CC8EE930000000000BC","E85459B23C232DB3CB94C7A56D47678F58E8E51E","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Schedule service command line interface","AT.EXE.MUI","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,"The AT command has been deprecated. Please use schtasks.exe instead.

Invalid command.

The AT command schedules commands and programs to run on a computer at      
a specified time and date. The Schedule service must be running to use      
the AT command.
                                                           
AT [\\computername] [ [id] [/DELETE] | /DELETE [/YES]]                    
AT [\\computername] time [/INTERACTIVE]
    [ /EVERY:date[,...] | /NEXT:date[,...]] ""command""

\\computername     Specifies a remote computer. Commands are scheduled on the
                   local computer if this parameter is omitted.             
id                 Is an identification number assigned to a scheduled      
                   command.                                                 
/delete            Cancels a scheduled command. If id is omitted, all the
                   scheduled commands on the computer are canceled.
/yes               Used with cancel all jobs command when no further
                   confirmation is desired.
time               Specifies the time when command is to run.
/interactive       Allows the job to interact with the desktop of the user   
                   who is logged on at the time the job runs.
/every:date[,...]  Runs the command on each specified day(s) of the week or
                   month. If date is omitted, the current day of the month
                   is assumed.                                              
/next:date[,...]   Runs the specified command on the next occurrence of the
                   day (for example, next Thursday).  If date is omitted, the
                   current day of the month is assumed.
""command""          Is the Windows NT command, or batch program to be run.

",,
"AtBroker.exe","C:\Windows\system32\AtBroker.exe","8507D8A98EFA12F285A504DAEF14A0A5","333AC42FFA0A3294CF9EAC36AB8026DFAE8D8D2B","A84417EE9D039891AF43B267896DB921A40838D8A17CC1BE29785D031E5944D4","27E4555BC3BA6EDE958D170147A88D1753362588C58BBC902AB1BF75BB4C03A2A58FEA1F23BC542C2A15161C181E7EAF","29C494ED047CEB2A2CB27546C666A5D268B1215FEDCB674A810B27EF50EAD84E44E18F4073F73F88C3CE8797D5674021292442060FDB53DE7CE73847D2CDB507","1536:+5uYU9BH7oTzrD1TSDXJPMIUcS3ABteD8WlGxnIM:+5uczrUDsV3AidlGxnIM","0","Signature verified.","33000000BCE120FDD27CC8EE930000000000BC","E85459B23C232DB3CB94C7A56D47678F58E8E51E","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Windows Assistive Technology Manager","ATBroker.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"attrib.exe","C:\Windows\system32\attrib.exe","E2B44D665E20F6FF5C453E0BD450D6FB","3A5684E9496357F7A2AAD5ECB175C3DC99C1D7FC","F9F41EE710DCA39EFF229F5277AF4E3A24EDF7ECA6DFB2627AC3FEFC934907B2","B86F9206323866A0079629C0EEB01903C81DCC57F13F705D6DFF82835D83327779E80AF39175EF25E9A13AF5FC764A9E","32974CCC40AE7490FC51CA529AAB40EBC8CF6B7873DE845875EFD3FA0631637984AD50215C9F1C418ACCCAD8EF5E8C1129B4DFE63E3B40C84BB9BFDB0F4BCFAB","384:hkOm9rkgs4iO70XbuqT5m/yDfqBZSFwWPW8tW:hyrkt4ibiqeyIZSFR3","0","Signature verified.","33000000BCE120FDD27CC8EE930000000000BC","E85459B23C232DB3CB94C7A56D47678F58E8E51E","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Attribute Utility","ATTRIB.EXE.MUI","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,"Displays or changes file attributes.

ATTRIB [+R | -R] [+A | -A ] [+S | -S] [+H | -H] [+I | -I] 
       [drive:][path][filename] [/S [/D] [/L]]

  +   Sets an attribute.
  -   Clears an attribute.
  R   Read-only file attribute.
  A   Archive file attribute.
  S   System file attribute.
  H   Hidden file attribute.
  I   Not content indexed file attribute.
  X   No scrub file attribute.
  V   Integrity attribute.  
  [drive:][path][filename]
      Specifies a file or files for attrib to process.
  /S  Processes matching files in the current folder
      and all subfolders.
  /D  Processes folders as well.
  /L  Work on the attributes of the Symbolic Link versus
      the target of the Symbolic Link

",,
"audiodg.exe","C:\Windows\system32\audiodg.exe","B6AD9EA14ECBA405C88628BC78282710","87A17FA486A5C143EEB6F1C848E1334ECBB57B55","CC23EC7F03AF7C2B27113C71BEB978BBB3C833CC1074478D57852DB21A769AF9","A7F0532A2701E563D88CE0D5613DBF6E2E6287D2546B18288F4DA80958718F2C2AC989E411F88EAB5B59EE221718E2CC","E50011ACEA13FBD19A78FA0951A8BC5A364B62876748FD99CB2D438570496158891571835D2B62FF06CC53A5FB58E2E8CA6AA54FB6B2908F1BBE001DB87E09B8","6144:inVW0hJZ8U/7+z5e6JuHspYbrj6T0ThjjhYE+JrJf:4JZ1SM6JuHspYXBKFR","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Windows Audio Device Graph Isolation ","audioadg.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"auditpol.exe","C:\Windows\system32\auditpol.exe","3F7C7B2CE3E905ED4868DEBB640A5234","9D0F2C4224F780847E0D1AC6C21C11A0CDCE7EEF","91278DA04F3A40DA84CD151D3E69A4F39EEF82BD7F7F3A238DD5E3C224CAA33A","36460CFBDB2ECCF1691C54A95DAD1222F028FB901C7FE55E39815275E3DDBA12BD3DF23468AC10AFAC51886FE5D446A2","8755396F0E01859C938D5D6E2B0155F0A86E52BE1B14742DA97C71B1A0C002FCCABD3C3628BC55E96E07E9B1320FE3465E7115F3B1295456B831C012954DD0E6","768:k/5zR9nJTTUb0HRh03+pIh7zokpKLBSlLv0U0pv5ar:8RkQzy7zzpKLUlLcU0pv5ar","0","Signature verified.","33000000BCE120FDD27CC8EE930000000000BC","E85459B23C232DB3CB94C7A56D47678F58E8E51E","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Audit Policy Program","AUDITPOL.EXE.MUI","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,"Usage: AuditPol command [<sub-command><options>]


Commands (only one command permitted per execution)
  /?               Help (context-sensitive)
  /get             Displays the current audit policy.
  /set             Sets the audit policy.
  /list            Displays selectable policy elements.
  /backup          Saves the audit policy to a file.
  /restore         Restores the audit policy from a file.
  /clear           Clears the audit policy.
  /remove          Removes the per-user audit policy for a user account.
  /resourceSACL    Configure global resource SACLs


Use AuditPol <command> /? for details on each command
","Error 0x00000057 occurred:
The parameter is incorrect.

",
"AuthHost.exe","C:\Windows\system32\AuthHost.exe","FA740A5A8260D95D953A2F6F49558CEF","3ACB1F41715EDEF39AD17BF463BA08DA4CA3C31F","EB526FCFBA01CB683AFE421FFDB38BE6E2633003C96BC193CA5BAC71E418C613","484ACBA4FBEE306BC20DC77051731C2705F65B5E31C869030656FDF7D2C0FF946A7EDEDD604AA999B93951F6D6E89131","89F28DF67B7DA680A3F8EF216D5D2AE0A1A866C96F3F566EBBA9CC224A89AD61141A4736B021BC685B6591A8F496516411063B292F2AF701CEE4C8BF5B2FAA68","3072:zTiePil36/JNQlwxyB6cs7gZUI+b+scRil3pOS:zTiePKvlYKsh5cK3US","0","Signature verified.","33000001733031072665B8B9B3000000000173","14590DC5C3AAF238FCFD7785B4B93F4071402C34","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Microsoft AuthHost","AuthHost.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,"System.Object[]"
"autochk.exe","C:\Windows\system32\autochk.exe","33900CEB40D3ECD3504F1DD287428B49","530FB3D624E14DDB4B11B561E274944C4C54E82C","A279FC9CECA961D9040AA69F06A0A78B530E21C788C7D7590E866EFC447E979B","1A9EFA89B96A4E42C3ED132883ECDCCDCCD243E51EC638313DD8288243D7C36D35AA6361188E48DE7A2D02A010DF0BF0","406A55278AFB5BCFD70FF8C84B60AD93E427DEF558FF651E72E966A5E4BF907DAF333AC7B270F7F3D9A1ED4A54BBA748CDB6BD5A86A03DF492038732A5AEDC05","12288:kEOVuzEjiPvADKg2ALAR3q/jiVO8dFeSoDTUm/Zg1X:bquQjHDKg2A0Ra/jedJ09/W1","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Auto Check Utility","AutoChk.Exe.MUI","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.1532 (rs1_release_d.170711-1840)","10.0.14393.1532","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"autoconv.exe","C:\Windows\system32\autoconv.exe","0BCE6022D8B46680FF8FA1FC2DD409A6","32E731935BED82384AEDE89CE879A6DA05B7B1A0","3A2ED5EBD7D053C3328ECFFA4FC7D8A9608329B21449AE901D18BCF5034D5DE5","E970427F69E16FC09C29C1655FE30BF2C0F8B39B3DED587D4F6BAEE4AD57D678FEE86B356F18563025271BC5B27D0EBE","064CF0A6B5D8A0ED91E900952792EC256DE5305D3CB7D0C3535F60620A10219D6266873027C28D5D4202C2392596157F94FA713AAD0B6F3902AD8C46B0CD3F34","12288:/u58hRuHsVJ8ENoekZ88Z+IdU8gu3Z4ERetAbbJ5UCYD1X:/u5+RuMVTfkZ88Z+Idr3D6YfUC81","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Auto File System Conversion Utility","AUTOCONV.EXE.MUI","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.1532 (rs1_release_d.170711-1840)","10.0.14393.1532","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"autofmt.exe","C:\Windows\system32\autofmt.exe","B2CA009AF6A907269E340AFDC1AC7D1D","E33441C047771C13A84F09C46795CB70FADF6151","8E17300288E2844D0DD1B0B0C1B2D1F31C3016EDA1922F88BB423F44368B946A","E09E3BA5E9A3D81EC2CED979C2EDE3B50DDDFE548730079F0981FFC8FAF7B2847C03214734F49C187B2C540DFD9C72DF","72707B630C48FB7E476CD38BBD7C3FBBD3EF37BF803A4355AE5064794EEE11BDEA43A6F52168A47345BFA7DA3B6F7816A8B85B5EE64CC2522E55BFAEAF17DD6A","12288:k7Y6yPHxGm/dSjZGDlGdcI6qdo0qWTyc3OF3xL2l5z1X:k7YNPRGmlSj+lGdWUxTbOvc5z1","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Auto File System Format Utility","AUTOFMT.EXE.MUI","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.1532 (rs1_release_d.170711-1840)","10.0.14393.1532","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"AxInstUI.exe","C:\Windows\system32\AxInstUI.exe","04D542885F20AADF19D2D2C3464B4835","91ACAA0BB83CEC34D6641660D34C48BFFF2551B7","4974A7203DECD230B06935A9F76DA8CBBE4291F398E6256201F7EE6DBD2FA68B","712665C15752FCAEC9C925802A4176F7E8C8BB0018D87E100E02F6C4AA6397CCADE7DD03528BBA7282AFC795ED8C1C34","EC7D923E1D01ED3A6FDEBF00DB322ED11B4FCFA3B936B3DC3017187B42E603799B9EF916853179C8B57EED678320DFAD33143D69F57CD656E26645E0F37A123D","384:qfoN1CWpDLEFV553RCoB1GM4+1xq3UZU9a1xq3UZU9iWmIW:qoNk8m5hCS1GM48ZU9QZU9q","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","ActiveX Installer Service","AxInstUI.exe.mui","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"backgroundTaskHost.exe","C:\Windows\system32\backgroundTaskHost.exe","0601F285DCFF75E679BD91E39B6EBDBF","8B4E7D875398E67D5277D9C8C9BFA027F9705EDC","23A80E09DAE6DB17909E81B1CA7E9BF43158BDEE69C1646125FC62E6BFE2745B","4A3D32544D52B06EE0E98CBE2694E83B2AEA205D89DCDB0642D54B7967E538752D8AF867620F839AB099AE3E0A54F270","D9400D7261F929CF0AD2B366DD6A6352D15D398789EE416D3255C0910A5A4720D9F6319FCB7334AB46514AC0F5D78672A328791C30B023944FED68CDF5FD40D3","384:WWXMoCedanirwMOe7WhGWTlRDBRJB2GolghvJO:FXMyZOeCz1PXVJO","0","Signature verified.","33000000BCE120FDD27CC8EE930000000000BC","E85459B23C232DB3CB94C7A56D47678F58E8E51E","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Background Task Host","backgroundTaskHost.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"BackgroundTransferHost.exe","C:\Windows\system32\BackgroundTransferHost.exe","1D6D710DFF26D49BCE1023D5AE2479FF","4E38115E5D040AEB4B91A6CA466A425D4A5DD188","EE406F94F5E8E4DB280DFA70A77B7CC3AB53D1B11D6A52566A5CBCAA70D9EABC","CC6401EA16EA28D6FCA7382DE1EB3442DFF782303B2A33D6B436C26156031A72DF1374D040FEA46C11DBD1568B8F86E2","77BD2C36FDDCEAFF4162D67987000309765BAE1AB98002E5BB4471D64B4B5A7A52AEAD59A6028C54C366111A0DE368C6A0EF0CF066534B96FE522F2DFAD86C0E","384:P26LrFHXUgU8g/LDBDKj+ZAWRIjRgpQNQpdRsp2TI0ToSxW0fgWkvE0g7QmmrIPh:+6vFFU8g//BW4AZ1NeI0jDN03A","0","Signature verified.","33000000BCE120FDD27CC8EE930000000000BC","E85459B23C232DB3CB94C7A56D47678F58E8E51E","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Download/Upload Host","BackgroundTransferHost.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"bcastdvr.exe","C:\Windows\system32\bcastdvr.exe","31C322433B3292783E839BC83493C399","87DACAEA1EF2AC5D62B6020636989B871B4121BF","83E69C2AC58782B5A3FA484ED80F9BAB8C0C47F72EFF02C2B1C7D687CEE7BE3A","4E27160E882DD04B90B2594B2E530BE0F4FE183737B12B188C1A11A3A86C459939FE13CD570D4FB9831A38AC27767F82","E4188C7A75C14DD872326162B1384DE7AA18112EC766CB371A28CB9356745B983F75F0456D9D1BCACD51315BB850E4D90B74F859E64A3583E05DE9D3E9C67A4B","12288:ElJpdpzZQmTiVXGUSXgFBgi1BD8t1cbV:ELVZVTJXDcBD8sb","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Broadcast DVR server","bcastdvr.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.14393.3686 (rs1_release.200504-1524)","10.0.14393.3686","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
